ciudades;mes;Sexo;Periodo;Total
47 Valladolid;Jun;Mujeres;2017;1
47 Valladolid;Jun;Hombres;2018;0
47 Valladolid;Jun;Mujeres;2018;1
47 Valladolid;Jun;Mujeres;2019;0
47 Valladolid;Jun;Hombres;2019;0
47 Valladolid;Jun;Mujeres;2020;0
47 Valladolid;Jun;Hombres;2020;0
47 Valladolid;Jun;Hombres;2021;1
47 Valladolid;Jun;Mujeres;2021;2
47 Valladolid;Jul;Mujeres;2009;0
47 Valladolid;Jul;Hombres;2009;2
47 Valladolid;Jul;Mujeres;2010;0
47 Valladolid;Jul;Hombres;2010;2
47 Valladolid;Jul;Mujeres;2011;0
47 Valladolid;Jul;Hombres;2011;0
47 Valladolid;Jul;Mujeres;2012;1
47 Valladolid;Jul;Hombres;2012;1
47 Valladolid;Jul;Mujeres;2013;0
47 Valladolid;Jul;Hombres;2013;0
47 Valladolid;Jul;Hombres;2014;0
47 Valladolid;Jul;Mujeres;2014;1
47 Valladolid;Jul;Hombres;2015;1
47 Valladolid;Jul;Mujeres;2015;2
47 Valladolid;Jul;Hombres;2016;0
47 Valladolid;Jul;Mujeres;2016;1
47 Valladolid;Jul;Hombres;2017;0
47 Valladolid;Jul;Mujeres;2017;0
47 Valladolid;Jul;Mujeres;2018;0
47 Valladolid;Jul;Hombres;2018;1
47 Valladolid;Jul;Hombres;2019;0
47 Valladolid;Jul;Mujeres;2019;0
47 Valladolid;Jul;Hombres;2020;0
47 Valladolid;Jul;Mujeres;2020;0
47 Valladolid;Jul;Mujeres;2021;0
47 Valladolid;Jul;Hombres;2021;1
47 Valladolid;Aug;Mujeres;2009;0
47 Valladolid;Aug;Hombres;2009;0
47 Valladolid;Aug;Hombres;2010;0
47 Valladolid;Aug;Mujeres;2010;1
47 Valladolid;Aug;Hombres;2011;0
47 Valladolid;Aug;Mujeres;2011;1
47 Valladolid;Aug;Mujeres;2012;0
47 Valladolid;Aug;Hombres;2012;3
47 Valladolid;Aug;Mujeres;2013;0
47 Valladolid;Aug;Hombres;2013;1
47 Valladolid;Aug;Mujeres;2014;0
47 Valladolid;Aug;Hombres;2014;0
47 Valladolid;Aug;Mujeres;2015;1
47 Valladolid;Aug;Hombres;2015;1
47 Valladolid;Aug;Mujeres;2016;0
47 Valladolid;Aug;Hombres;2016;0
47 Valladolid;Aug;Mujeres;2017;1
47 Valladolid;Aug;Hombres;2017;1
47 Valladolid;Aug;Mujeres;2018;0
47 Valladolid;Aug;Hombres;2018;0
47 Valladolid;Aug;Hombres;2019;1
47 Valladolid;Aug;Mujeres;2019;2
47 Valladolid;Aug;Mujeres;2020;1
47 Valladolid;Aug;Hombres;2020;2
47 Valladolid;Aug;Mujeres;2021;0
47 Valladolid;Aug;Hombres;2021;1
47 Valladolid;Sep;Hombres;2009;0
47 Valladolid;Sep;Mujeres;2009;1
47 Valladolid;Sep;Hombres;2010;0
47 Valladolid;Sep;Mujeres;2010;2
47 Valladolid;Sep;Hombres;2011;0
47 Valladolid;Sep;Mujeres;2011;0
47 Valladolid;Sep;Hombres;2012;0
47 Valladolid;Sep;Mujeres;2012;0
47 Valladolid;Sep;Mujeres;2013;1
47 Valladolid;Sep;Hombres;2013;1
47 Valladolid;Sep;Mujeres;2014;0
47 Valladolid;Sep;Hombres;2014;0
47 Valladolid;Sep;Mujeres;2015;0
47 Valladolid;Sep;Hombres;2015;0
47 Valladolid;Sep;Mujeres;2016;0
47 Valladolid;Sep;Hombres;2016;1
47 Valladolid;Sep;Mujeres;2017;0
47 Valladolid;Sep;Hombres;2017;0
47 Valladolid;Sep;Mujeres;2018;0
47 Valladolid;Sep;Hombres;2018;0
47 Valladolid;Sep;Mujeres;2019;0
47 Valladolid;Sep;Hombres;2019;0
47 Valladolid;Sep;Hombres;2020;2
47 Valladolid;Sep;Mujeres;2020;3
47 Valladolid;Sep;Hombres;2021;0
47 Valladolid;Sep;Mujeres;2021;1
47 Valladolid;Oct;Hombres;2009;1
47 Valladolid;Oct;Mujeres;2009;1
47 Valladolid;Oct;Hombres;2010;0
47 Valladolid;Oct;Mujeres;2010;0
47 Valladolid;Oct;Hombres;2011;0
47 Valladolid;Oct;Mujeres;2011;1
47 Valladolid;Oct;Mujeres;2012;0
47 Valladolid;Oct;Hombres;2012;2
47 Valladolid;Oct;Hombres;2013;0
47 Valladolid;Oct;Mujeres;2013;1
47 Valladolid;Oct;Mujeres;2014;0
47 Valladolid;Oct;Hombres;2014;3
47 Valladolid;Oct;Mujeres;2015;0
47 Valladolid;Oct;Hombres;2015;2
47 Valladolid;Oct;Hombres;2016;0
47 Valladolid;Oct;Mujeres;2016;0
47 Valladolid;Oct;Hombres;2017;0
47 Valladolid;Oct;Mujeres;2017;0
47 Valladolid;Oct;Hombres;2018;0
47 Valladolid;Oct;Mujeres;2018;0
47 Valladolid;Oct;Hombres;2019;0
47 Valladolid;Oct;Mujeres;2019;0
47 Valladolid;Oct;Mujeres;2020;0
47 Valladolid;Oct;Hombres;2020;1
47 Valladolid;Oct;Hombres;2021;0
47 Valladolid;Oct;Mujeres;2021;0
47 Valladolid;Nov;Mujeres;2009;0
47 Valladolid;Nov;Hombres;2009;2
47 Valladolid;Nov;Mujeres;2010;0
47 Valladolid;Nov;Hombres;2010;0
47 Valladolid;Nov;Mujeres;2011;0
47 Valladolid;Nov;Hombres;2011;2
47 Valladolid;Nov;Hombres;2012;0
47 Valladolid;Nov;Mujeres;2012;1
47 Valladolid;Nov;Mujeres;2013;0
47 Valladolid;Nov;Hombres;2013;1
47 Valladolid;Nov;Mujeres;2014;0
47 Valladolid;Nov;Hombres;2014;1
47 Valladolid;Nov;Mujeres;2015;0
47 Valladolid;Nov;Hombres;2015;0
47 Valladolid;Nov;Hombres;2016;0
47 Valladolid;Nov;Mujeres;2016;1
47 Valladolid;Nov;Mujeres;2017;0
47 Valladolid;Nov;Hombres;2017;0
47 Valladolid;Nov;Mujeres;2018;0
47 Valladolid;Nov;Hombres;2018;1
47 Valladolid;Nov;Hombres;2019;0
47 Valladolid;Nov;Mujeres;2019;0
47 Valladolid;Nov;Mujeres;2020;0
47 Valladolid;Nov;Hombres;2020;0
47 Valladolid;Nov;Hombres;2021;0
47 Valladolid;Nov;Mujeres;2021;0
47 Valladolid;Dec;Mujeres;2009;0
47 Valladolid;Dec;Hombres;2009;0
47 Valladolid;Dec;Hombres;2010;0
47 Valladolid;Dec;Mujeres;2010;1
47 Valladolid;Dec;Mujeres;2011;1
47 Valladolid;Dec;Hombres;2011;3
47 Valladolid;Dec;Mujeres;2012;0
47 Valladolid;Dec;Hombres;2012;3
47 Valladolid;Dec;Mujeres;2013;0
47 Valladolid;Dec;Hombres;2013;1
47 Valladolid;Dec;Mujeres;2014;0
47 Valladolid;Dec;Hombres;2014;1
47 Valladolid;Dec;Hombres;2015;0
47 Valladolid;Dec;Mujeres;2015;1
47 Valladolid;Dec;Hombres;2016;0
47 Valladolid;Dec;Mujeres;2016;0
47 Valladolid;Dec;Hombres;2017;0
47 Valladolid;Dec;Mujeres;2017;1
47 Valladolid;Dec;Hombres;2018;0
47 Valladolid;Dec;Mujeres;2018;0
47 Valladolid;Dec;Mujeres;2019;0
47 Valladolid;Dec;Hombres;2019;0
47 Valladolid;Dec;Hombres;2020;0
47 Valladolid;Dec;Mujeres;2020;0
47 Valladolid;Dec;Hombres;2021;0
47 Valladolid;Dec;Mujeres;2021;2
48 Bizkaia;Jan;Hombres;2009;4
48 Bizkaia;Jan;Mujeres;2009;5
48 Bizkaia;Jan;Hombres;2010;4
48 Bizkaia;Jan;Mujeres;2010;4
48 Bizkaia;Jan;Mujeres;2011;1
48 Bizkaia;Jan;Hombres;2011;3
48 Bizkaia;Jan;Mujeres;2012;1
48 Bizkaia;Jan;Hombres;2012;2
48 Bizkaia;Jan;Mujeres;2013;0
48 Bizkaia;Jan;Hombres;2013;1
48 Bizkaia;Jan;Hombres;2014;0
48 Bizkaia;Jan;Mujeres;2014;1
48 Bizkaia;Jan;Hombres;2015;2
48 Bizkaia;Jan;Mujeres;2015;3
48 Bizkaia;Jan;Mujeres;2016;1
48 Bizkaia;Jan;Hombres;2016;3
48 Bizkaia;Jan;Mujeres;2017;1
48 Bizkaia;Jan;Hombres;2017;2
48 Bizkaia;Jan;Hombres;2018;0
48 Bizkaia;Jan;Mujeres;2018;2
48 Bizkaia;Jan;Hombres;2019;1
48 Bizkaia;Jan;Mujeres;2019;1
48 Bizkaia;Jan;Mujeres;2020;0
48 Bizkaia;Jan;Hombres;2020;1
48 Bizkaia;Jan;Mujeres;2021;0
48 Bizkaia;Jan;Hombres;2021;1
48 Bizkaia;Feb;Hombres;2009;2
48 Bizkaia;Feb;Mujeres;2009;8
48 Bizkaia;Feb;Mujeres;2010;2
48 Bizkaia;Feb;Hombres;2010;2
48 Bizkaia;Feb;Hombres;2011;0
48 Bizkaia;Feb;Mujeres;2011;1
48 Bizkaia;Feb;Mujeres;2012;1
48 Bizkaia;Feb;Hombres;2012;2
48 Bizkaia;Feb;Mujeres;2013;0
48 Bizkaia;Feb;Hombres;2013;1
48 Bizkaia;Feb;Hombres;2014;0
48 Bizkaia;Feb;Mujeres;2014;3
48 Bizkaia;Feb;Hombres;2015;0
48 Bizkaia;Feb;Mujeres;2015;2
48 Bizkaia;Feb;Mujeres;2016;2
48 Bizkaia;Feb;Hombres;2016;3
48 Bizkaia;Feb;Mujeres;2017;0
48 Bizkaia;Feb;Hombres;2017;2
48 Bizkaia;Feb;Hombres;2018;0
48 Bizkaia;Feb;Mujeres;2018;2
48 Bizkaia;Feb;Hombres;2019;1
48 Bizkaia;Feb;Mujeres;2019;2
48 Bizkaia;Feb;Mujeres;2020;0
48 Bizkaia;Feb;Hombres;2020;1
48 Bizkaia;Feb;Hombres;2021;0
48 Bizkaia;Feb;Mujeres;2021;2
48 Bizkaia;Mar;Mujeres;2009;0
48 Bizkaia;Mar;Hombres;2009;2
48 Bizkaia;Mar;Hombres;2010;1
48 Bizkaia;Mar;Mujeres;2010;2
48 Bizkaia;Mar;Mujeres;2011;0
48 Bizkaia;Mar;Hombres;2011;1
48 Bizkaia;Mar;Hombres;2012;0
48 Bizkaia;Mar;Mujeres;2012;1
48 Bizkaia;Mar;Hombres;2013;0
48 Bizkaia;Mar;Mujeres;2013;3
48 Bizkaia;Mar;Mujeres;2014;0
48 Bizkaia;Mar;Hombres;2014;1
48 Bizkaia;Mar;Mujeres;2015;0
48 Bizkaia;Mar;Hombres;2015;1
48 Bizkaia;Mar;Mujeres;2016;0
48 Bizkaia;Mar;Hombres;2016;2
48 Bizkaia;Mar;Mujeres;2017;1
48 Bizkaia;Mar;Hombres;2017;2
48 Bizkaia;Mar;Mujeres;2018;0
48 Bizkaia;Mar;Hombres;2018;0
48 Bizkaia;Mar;Mujeres;2019;0
48 Bizkaia;Mar;Hombres;2019;3
48 Bizkaia;Mar;Mujeres;2020;0
48 Bizkaia;Mar;Hombres;2020;0
48 Bizkaia;Mar;Hombres;2021;0
48 Bizkaia;Mar;Mujeres;2021;2
48 Bizkaia;Apr;Mujeres;2009;1
48 Bizkaia;Apr;Hombres;2009;2
48 Bizkaia;Apr;Hombres;2010;0
48 Bizkaia;Apr;Mujeres;2010;2
48 Bizkaia;Apr;Mujeres;2011;0
48 Bizkaia;Apr;Hombres;2011;1
48 Bizkaia;Apr;Mujeres;2012;2
48 Bizkaia;Apr;Hombres;2012;3
48 Bizkaia;Apr;Hombres;2013;0
48 Bizkaia;Apr;Mujeres;2013;4
48 Bizkaia;Apr;Mujeres;2014;0
48 Bizkaia;Apr;Hombres;2014;1
48 Bizkaia;Apr;Mujeres;2015;1
48 Bizkaia;Apr;Hombres;2015;3
48 Bizkaia;Apr;Mujeres;2016;0
48 Bizkaia;Apr;Hombres;2016;5
48 Bizkaia;Apr;Mujeres;2017;0
48 Bizkaia;Apr;Hombres;2017;1
48 Bizkaia;Apr;Mujeres;2018;2
48 Bizkaia;Apr;Hombres;2018;2
48 Bizkaia;Apr;Hombres;2019;1
48 Bizkaia;Apr;Mujeres;2019;3
48 Bizkaia;Apr;Mujeres;2020;0
48 Bizkaia;Apr;Hombres;2020;1
48 Bizkaia;Apr;Hombres;2021;1
48 Bizkaia;Apr;Mujeres;2021;1
48 Bizkaia;May;Hombres;2009;1
48 Bizkaia;May;Mujeres;2009;2
48 Bizkaia;May;Mujeres;2010;1
48 Bizkaia;May;Hombres;2010;2
48 Bizkaia;May;Hombres;2011;1
48 Bizkaia;May;Mujeres;2011;3
48 Bizkaia;May;Mujeres;2012;1
48 Bizkaia;May;Hombres;2012;1
48 Bizkaia;May;Mujeres;2013;1
48 Bizkaia;May;Hombres;2013;2
48 Bizkaia;May;Mujeres;2014;1
48 Bizkaia;May;Hombres;2014;3
48 Bizkaia;May;Mujeres;2015;1
48 Bizkaia;May;Hombres;2015;1
48 Bizkaia;May;Hombres;2016;1
48 Bizkaia;May;Mujeres;2016;3
48 Bizkaia;May;Mujeres;2017;0
48 Bizkaia;May;Hombres;2017;2
48 Bizkaia;May;Mujeres;2018;1
48 Bizkaia;May;Hombres;2018;3
48 Bizkaia;May;Mujeres;2019;1
48 Bizkaia;May;Hombres;2019;2
48 Bizkaia;May;Mujeres;2020;1
48 Bizkaia;May;Hombres;2020;4
48 Bizkaia;May;Hombres;2021;0
48 Bizkaia;May;Mujeres;2021;1
48 Bizkaia;Jun;Hombres;2009;1
48 Bizkaia;Jun;Mujeres;2009;3
48 Bizkaia;Jun;Mujeres;2010;1
48 Bizkaia;Jun;Hombres;2010;5
48 Bizkaia;Jun;Mujeres;2011;0
48 Bizkaia;Jun;Hombres;2011;1
48 Bizkaia;Jun;Hombres;2012;4
48 Bizkaia;Jun;Mujeres;2012;6
48 Bizkaia;Jun;Mujeres;2013;0
48 Bizkaia;Jun;Hombres;2013;4
48 Bizkaia;Jun;Hombres;2014;1
48 Bizkaia;Jun;Mujeres;2014;1
48 Bizkaia;Jun;Mujeres;2015;2
48 Bizkaia;Jun;Hombres;2015;4
48 Bizkaia;Jun;Mujeres;2016;0
48 Bizkaia;Jun;Hombres;2016;1
48 Bizkaia;Jun;Mujeres;2017;1
48 Bizkaia;Jun;Hombres;2017;3
48 Bizkaia;Jun;Hombres;2018;3
48 Bizkaia;Jun;Mujeres;2018;3
48 Bizkaia;Jun;Mujeres;2019;0
48 Bizkaia;Jun;Hombres;2019;1
48 Bizkaia;Jun;Hombres;2020;2
48 Bizkaia;Jun;Mujeres;2020;3
48 Bizkaia;Jun;Mujeres;2021;0
48 Bizkaia;Jun;Hombres;2021;2
48 Bizkaia;Jul;Hombres;2009;0
48 Bizkaia;Jul;Mujeres;2009;1
48 Bizkaia;Jul;Mujeres;2010;2
48 Bizkaia;Jul;Hombres;2010;5
48 Bizkaia;Jul;Mujeres;2011;1
48 Bizkaia;Jul;Hombres;2011;1
48 Bizkaia;Jul;Hombres;2012;2
48 Bizkaia;Jul;Mujeres;2012;4
48 Bizkaia;Jul;Mujeres;2013;2
48 Bizkaia;Jul;Hombres;2013;2
48 Bizkaia;Jul;Mujeres;2014;4
48 Bizkaia;Jul;Hombres;2014;6
48 Bizkaia;Jul;Hombres;2015;1
48 Bizkaia;Jul;Mujeres;2015;3
48 Bizkaia;Jul;Hombres;2016;3
48 Bizkaia;Jul;Mujeres;2016;4
48 Bizkaia;Jul;Hombres;2017;1
48 Bizkaia;Jul;Mujeres;2017;1
48 Bizkaia;Jul;Mujeres;2018;1
48 Bizkaia;Jul;Hombres;2018;2
48 Bizkaia;Jul;Mujeres;2019;1
48 Bizkaia;Jul;Hombres;2019;2
48 Bizkaia;Jul;Mujeres;2020;1
48 Bizkaia;Jul;Hombres;2020;2
48 Bizkaia;Jul;Hombres;2021;0
48 Bizkaia;Jul;Mujeres;2021;1
48 Bizkaia;Aug;Mujeres;2009;1
48 Bizkaia;Aug;Hombres;2009;1
48 Bizkaia;Aug;Mujeres;2010;1
48 Bizkaia;Aug;Hombres;2010;2
48 Bizkaia;Aug;Hombres;2011;1
48 Bizkaia;Aug;Mujeres;2011;3
48 Bizkaia;Aug;Mujeres;2012;2
48 Bizkaia;Aug;Hombres;2012;3
48 Bizkaia;Aug;Mujeres;2013;0
48 Bizkaia;Aug;Hombres;2013;1
48 Bizkaia;Aug;Mujeres;2014;0
48 Bizkaia;Aug;Hombres;2014;0
48 Bizkaia;Aug;Mujeres;2015;0
48 Bizkaia;Aug;Hombres;2015;0
48 Bizkaia;Aug;Mujeres;2016;1
48 Bizkaia;Aug;Hombres;2016;1
48 Bizkaia;Aug;Hombres;2017;1
48 Bizkaia;Aug;Mujeres;2017;2
48 Bizkaia;Aug;Mujeres;2018;2
48 Bizkaia;Aug;Hombres;2018;2
48 Bizkaia;Aug;Mujeres;2019;0
48 Bizkaia;Aug;Hombres;2019;3
48 Bizkaia;Aug;Mujeres;2020;1
48 Bizkaia;Aug;Hombres;2020;2
48 Bizkaia;Aug;Hombres;2021;2
48 Bizkaia;Aug;Mujeres;2021;2
48 Bizkaia;Sep;Mujeres;2009;0
48 Bizkaia;Sep;Hombres;2009;2
48 Bizkaia;Sep;Mujeres;2010;0
48 Bizkaia;Sep;Hombres;2010;2
48 Bizkaia;Sep;Hombres;2011;3
48 Bizkaia;Sep;Mujeres;2011;3
48 Bizkaia;Sep;Mujeres;2012;1
48 Bizkaia;Sep;Hombres;2012;1
48 Bizkaia;Sep;Mujeres;2013;1
48 Bizkaia;Sep;Hombres;2013;2
48 Bizkaia;Sep;Hombres;2014;0
48 Bizkaia;Sep;Mujeres;2014;3
48 Bizkaia;Sep;Hombres;2015;2
48 Bizkaia;Sep;Mujeres;2015;3
48 Bizkaia;Sep;Hombres;2016;1
48 Bizkaia;Sep;Mujeres;2016;2
48 Bizkaia;Sep;Mujeres;2017;2
48 Bizkaia;Sep;Hombres;2017;2
48 Bizkaia;Sep;Mujeres;2018;0
48 Bizkaia;Sep;Hombres;2018;2
48 Bizkaia;Sep;Hombres;2019;0
48 Bizkaia;Sep;Mujeres;2019;1
48 Bizkaia;Sep;Mujeres;2020;1
48 Bizkaia;Sep;Hombres;2020;2
48 Bizkaia;Sep;Mujeres;2021;0
48 Bizkaia;Sep;Hombres;2021;2
48 Bizkaia;Oct;Mujeres;2009;4
48 Bizkaia;Oct;Hombres;2009;5
48 Bizkaia;Oct;Hombres;2010;1
48 Bizkaia;Oct;Mujeres;2010;2
48 Bizkaia;Oct;Hombres;2011;2
48 Bizkaia;Oct;Mujeres;2011;3
48 Bizkaia;Oct;Hombres;2012;1
48 Bizkaia;Oct;Mujeres;2012;1
48 Bizkaia;Oct;Mujeres;2013;1
48 Bizkaia;Oct;Hombres;2013;2
48 Bizkaia;Oct;Mujeres;2014;0
48 Bizkaia;Oct;Hombres;2014;2
48 Bizkaia;Oct;Mujeres;2015;0
48 Bizkaia;Oct;Hombres;2015;2
48 Bizkaia;Oct;Mujeres;2016;1
48 Bizkaia;Oct;Hombres;2016;2
48 Bizkaia;Oct;Hombres;2017;1
48 Bizkaia;Oct;Mujeres;2017;1
48 Bizkaia;Oct;Hombres;2018;1
48 Bizkaia;Oct;Mujeres;2018;1
48 Bizkaia;Oct;Mujeres;2019;1
48 Bizkaia;Oct;Hombres;2019;2
48 Bizkaia;Oct;Mujeres;2020;0
48 Bizkaia;Oct;Hombres;2020;4
48 Bizkaia;Oct;Hombres;2021;0
48 Bizkaia;Oct;Mujeres;2021;2
48 Bizkaia;Nov;Mujeres;2009;1
48 Bizkaia;Nov;Hombres;2009;3
48 Bizkaia;Nov;Mujeres;2010;1
48 Bizkaia;Nov;Hombres;2010;1
48 Bizkaia;Nov;Hombres;2011;2
48 Bizkaia;Nov;Mujeres;2011;3
48 Bizkaia;Nov;Mujeres;2012;0
48 Bizkaia;Nov;Hombres;2012;4
48 Bizkaia;Nov;Mujeres;2013;0
48 Bizkaia;Nov;Hombres;2013;4
48 Bizkaia;Nov;Mujeres;2014;2
48 Bizkaia;Nov;Hombres;2014;2
48 Bizkaia;Nov;Mujeres;2015;2
48 Bizkaia;Nov;Hombres;2015;3
48 Bizkaia;Nov;Hombres;2016;0
48 Bizkaia;Nov;Mujeres;2016;1
48 Bizkaia;Nov;Mujeres;2017;0
48 Bizkaia;Nov;Hombres;2017;1
48 Bizkaia;Nov;Mujeres;2018;3
48 Bizkaia;Nov;Hombres;2018;3
48 Bizkaia;Nov;Mujeres;2019;0
48 Bizkaia;Nov;Hombres;2019;3
48 Bizkaia;Nov;Mujeres;2020;0
48 Bizkaia;Nov;Hombres;2020;2
48 Bizkaia;Nov;Mujeres;2021;1
48 Bizkaia;Nov;Hombres;2021;2
48 Bizkaia;Dec;Hombres;2009;0
48 Bizkaia;Dec;Mujeres;2009;1
48 Bizkaia;Dec;Mujeres;2010;1
48 Bizkaia;Dec;Hombres;2010;1
48 Bizkaia;Dec;Mujeres;2011;1
48 Bizkaia;Dec;Hombres;2011;2
48 Bizkaia;Dec;Mujeres;2012;1
48 Bizkaia;Dec;Hombres;2012;5
48 Bizkaia;Dec;Hombres;2013;1
48 Bizkaia;Dec;Mujeres;2013;3
48 Bizkaia;Dec;Hombres;2014;0
48 Bizkaia;Dec;Mujeres;2014;2
48 Bizkaia;Dec;Hombres;2015;0
48 Bizkaia;Dec;Mujeres;2015;3
48 Bizkaia;Dec;Mujeres;2016;1
48 Bizkaia;Dec;Hombres;2016;3
48 Bizkaia;Dec;Hombres;2017;1
48 Bizkaia;Dec;Mujeres;2017;2
48 Bizkaia;Dec;Mujeres;2018;0
48 Bizkaia;Dec;Hombres;2018;1
48 Bizkaia;Dec;Mujeres;2019;0
48 Bizkaia;Dec;Hombres;2019;0
48 Bizkaia;Dec;Hombres;2020;0
48 Bizkaia;Dec;Mujeres;2020;0
48 Bizkaia;Dec;Mujeres;2021;1
48 Bizkaia;Dec;Hombres;2021;2
49 Zamora;Jan;Mujeres;2009;0
49 Zamora;Jan;Hombres;2009;1
49 Zamora;Jan;Hombres;2010;0
49 Zamora;Jan;Mujeres;2010;1
49 Zamora;Jan;Hombres;2011;1
49 Zamora;Jan;Mujeres;2011;1
49 Zamora;Jan;Hombres;2012;0
49 Zamora;Jan;Mujeres;2012;0
49 Zamora;Jan;Mujeres;2013;0
49 Zamora;Jan;Hombres;2013;0
49 Zamora;Jan;Hombres;2014;0
49 Zamora;Jan;Mujeres;2014;0
49 Zamora;Jan;Hombres;2015;0
49 Zamora;Jan;Mujeres;2015;0
49 Zamora;Jan;Hombres;2016;0
49 Zamora;Jan;Mujeres;2016;0
49 Zamora;Jan;Hombres;2017;0
49 Zamora;Jan;Mujeres;2017;0
49 Zamora;Jan;Hombres;2018;0
49 Zamora;Jan;Mujeres;2018;0
49 Zamora;Jan;Hombres;2019;0
49 Zamora;Jan;Mujeres;2019;0
49 Zamora;Jan;Hombres;2020;0
49 Zamora;Jan;Mujeres;2020;1
49 Zamora;Jan;Mujeres;2021;0
49 Zamora;Jan;Hombres;2021;0
49 Zamora;Feb;Hombres;2009;0
49 Zamora;Feb;Mujeres;2009;0
49 Zamora;Feb;Hombres;2010;0
49 Zamora;Feb;Mujeres;2010;0
49 Zamora;Feb;Mujeres;2011;0
49 Zamora;Feb;Hombres;2011;1
49 Zamora;Feb;Mujeres;2012;0
49 Zamora;Feb;Hombres;2012;1
49 Zamora;Feb;Hombres;2013;0
49 Zamora;Feb;Mujeres;2013;0
49 Zamora;Feb;Hombres;2014;0
49 Zamora;Feb;Mujeres;2014;0
49 Zamora;Feb;Hombres;2015;0
49 Zamora;Feb;Mujeres;2015;0
49 Zamora;Feb;Mujeres;2016;0
49 Zamora;Feb;Hombres;2016;1
49 Zamora;Feb;Hombres;2017;0
49 Zamora;Feb;Mujeres;2017;0
49 Zamora;Feb;Hombres;2018;0
49 Zamora;Feb;Mujeres;2018;0
49 Zamora;Feb;Mujeres;2019;0
49 Zamora;Feb;Hombres;2019;0
49 Zamora;Feb;Hombres;2020;0
49 Zamora;Feb;Mujeres;2020;0
49 Zamora;Feb;Mujeres;2021;0
49 Zamora;Feb;Hombres;2021;0
49 Zamora;Mar;Mujeres;2009;2
49 Zamora;Mar;Hombres;2009;2
49 Zamora;Mar;Hombres;2010;0
49 Zamora;Mar;Mujeres;2010;1
49 Zamora;Mar;Mujeres;2011;0
49 Zamora;Mar;Hombres;2011;0
49 Zamora;Mar;Mujeres;2012;0
49 Zamora;Mar;Hombres;2012;0
49 Zamora;Mar;Hombres;2013;0
49 Zamora;Mar;Mujeres;2013;0
49 Zamora;Mar;Mujeres;2014;0
49 Zamora;Mar;Hombres;2014;0
49 Zamora;Mar;Hombres;2015;0
49 Zamora;Mar;Mujeres;2015;1
49 Zamora;Mar;Hombres;2016;0
49 Zamora;Mar;Mujeres;2016;0
49 Zamora;Mar;Mujeres;2017;0
49 Zamora;Mar;Hombres;2017;0
49 Zamora;Mar;Hombres;2018;0
49 Zamora;Mar;Mujeres;2018;0
49 Zamora;Mar;Mujeres;2019;0
49 Zamora;Mar;Hombres;2019;0
49 Zamora;Mar;Hombres;2020;0
49 Zamora;Mar;Mujeres;2020;0
49 Zamora;Mar;Mujeres;2021;0
49 Zamora;Mar;Hombres;2021;1
49 Zamora;Apr;Mujeres;2009;0
49 Zamora;Apr;Hombres;2009;0
49 Zamora;Apr;Hombres;2010;0
49 Zamora;Apr;Mujeres;2010;0
49 Zamora;Apr;Mujeres;2011;0
49 Zamora;Apr;Hombres;2011;1
49 Zamora;Apr;Mujeres;2012;0
49 Zamora;Apr;Hombres;2012;0
49 Zamora;Apr;Mujeres;2013;0
49 Zamora;Apr;Hombres;2013;0
49 Zamora;Apr;Mujeres;2014;0
49 Zamora;Apr;Hombres;2014;0
49 Zamora;Apr;Hombres;2015;0
49 Zamora;Apr;Mujeres;2015;0
49 Zamora;Apr;Hombres;2016;0
49 Zamora;Apr;Mujeres;2016;0
49 Zamora;Apr;Hombres;2017;0
49 Zamora;Apr;Mujeres;2017;0
49 Zamora;Apr;Hombres;2018;0
49 Zamora;Apr;Mujeres;2018;0
49 Zamora;Apr;Hombres;2019;0
49 Zamora;Apr;Mujeres;2019;1
49 Zamora;Apr;Hombres;2020;0
49 Zamora;Apr;Mujeres;2020;0
49 Zamora;Apr;Hombres;2021;0
49 Zamora;Apr;Mujeres;2021;0
49 Zamora;May;Hombres;2009;0
49 Zamora;May;Mujeres;2009;0
49 Zamora;May;Mujeres;2010;0
49 Zamora;May;Hombres;2010;1
49 Zamora;May;Hombres;2011;0
49 Zamora;May;Mujeres;2011;0
49 Zamora;May;Hombres;2012;0
49 Zamora;May;Mujeres;2012;2
49 Zamora;May;Hombres;2013;0
49 Zamora;May;Mujeres;2013;0
49 Zamora;May;Hombres;2014;0
49 Zamora;May;Mujeres;2014;0
49 Zamora;May;Hombres;2015;0
49 Zamora;May;Mujeres;2015;0
49 Zamora;May;Hombres;2016;0
49 Zamora;May;Mujeres;2016;1
49 Zamora;May;Hombres;2017;0
49 Zamora;May;Mujeres;2017;0
49 Zamora;May;Mujeres;2018;0
49 Zamora;May;Hombres;2018;1
49 Zamora;May;Hombres;2019;0
49 Zamora;May;Mujeres;2019;0
49 Zamora;May;Hombres;2020;0
49 Zamora;May;Mujeres;2020;1
49 Zamora;May;Mujeres;2021;0
49 Zamora;May;Hombres;2021;2
49 Zamora;Jun;Mujeres;2009;0
49 Zamora;Jun;Hombres;2009;0
49 Zamora;Jun;Mujeres;2010;0
49 Zamora;Jun;Hombres;2010;0
49 Zamora;Jun;Mujeres;2011;0
49 Zamora;Jun;Hombres;2011;0
49 Zamora;Jun;Mujeres;2012;0
49 Zamora;Jun;Hombres;2012;0
49 Zamora;Jun;Mujeres;2013;0
49 Zamora;Jun;Hombres;2013;0
49 Zamora;Jun;Mujeres;2014;0
